category,dataset,model,binvox,dimension,x_rotations,z_rotations
bathtub,train,bathtub_0064.off,bathtub_0064_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0064.off,bathtub_0064_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0064.off,bathtub_0064_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0064.off,bathtub_0064_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0064.off,bathtub_0064_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0064.off,bathtub_0064_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0064.off,bathtub_0064_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0064.off,bathtub_0064_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0064.off,bathtub_0064_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0064.off,bathtub_0064_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0064.off,bathtub_0064_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0064.off,bathtub_0064_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0064.off,bathtub_0064_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0064.off,bathtub_0064_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0064.off,bathtub_0064_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0064.off,bathtub_0064_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0044.off,bathtub_0044_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0044.off,bathtub_0044_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0044.off,bathtub_0044_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0044.off,bathtub_0044_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0044.off,bathtub_0044_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0044.off,bathtub_0044_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0044.off,bathtub_0044_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0044.off,bathtub_0044_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0044.off,bathtub_0044_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0044.off,bathtub_0044_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0044.off,bathtub_0044_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0044.off,bathtub_0044_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0044.off,bathtub_0044_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0044.off,bathtub_0044_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0044.off,bathtub_0044_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0044.off,bathtub_0044_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0049.off,bathtub_0049_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0049.off,bathtub_0049_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0049.off,bathtub_0049_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0049.off,bathtub_0049_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0049.off,bathtub_0049_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0049.off,bathtub_0049_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0049.off,bathtub_0049_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0049.off,bathtub_0049_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0049.off,bathtub_0049_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0049.off,bathtub_0049_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0049.off,bathtub_0049_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0049.off,bathtub_0049_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0049.off,bathtub_0049_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0049.off,bathtub_0049_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0049.off,bathtub_0049_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0049.off,bathtub_0049_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0027.off,bathtub_0027_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0027.off,bathtub_0027_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0027.off,bathtub_0027_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0027.off,bathtub_0027_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0027.off,bathtub_0027_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0027.off,bathtub_0027_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0027.off,bathtub_0027_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0027.off,bathtub_0027_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0027.off,bathtub_0027_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0027.off,bathtub_0027_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0027.off,bathtub_0027_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0027.off,bathtub_0027_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0027.off,bathtub_0027_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0027.off,bathtub_0027_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0027.off,bathtub_0027_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0027.off,bathtub_0027_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0012.off,bathtub_0012_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0012.off,bathtub_0012_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0012.off,bathtub_0012_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0012.off,bathtub_0012_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0012.off,bathtub_0012_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0012.off,bathtub_0012_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0012.off,bathtub_0012_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0012.off,bathtub_0012_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0012.off,bathtub_0012_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0012.off,bathtub_0012_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0012.off,bathtub_0012_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0012.off,bathtub_0012_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0012.off,bathtub_0012_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0012.off,bathtub_0012_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0012.off,bathtub_0012_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0012.off,bathtub_0012_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0035.off,bathtub_0035_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0035.off,bathtub_0035_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0035.off,bathtub_0035_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0035.off,bathtub_0035_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0035.off,bathtub_0035_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0035.off,bathtub_0035_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0035.off,bathtub_0035_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0035.off,bathtub_0035_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0035.off,bathtub_0035_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0035.off,bathtub_0035_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0035.off,bathtub_0035_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0035.off,bathtub_0035_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0035.off,bathtub_0035_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0035.off,bathtub_0035_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0035.off,bathtub_0035_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0035.off,bathtub_0035_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0033.off,bathtub_0033_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0033.off,bathtub_0033_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0033.off,bathtub_0033_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0033.off,bathtub_0033_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0033.off,bathtub_0033_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0033.off,bathtub_0033_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0033.off,bathtub_0033_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0033.off,bathtub_0033_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0033.off,bathtub_0033_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0033.off,bathtub_0033_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0033.off,bathtub_0033_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0033.off,bathtub_0033_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0033.off,bathtub_0033_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0033.off,bathtub_0033_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0033.off,bathtub_0033_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0033.off,bathtub_0033_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0065.off,bathtub_0065_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0065.off,bathtub_0065_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0065.off,bathtub_0065_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0065.off,bathtub_0065_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0065.off,bathtub_0065_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0065.off,bathtub_0065_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0065.off,bathtub_0065_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0065.off,bathtub_0065_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0065.off,bathtub_0065_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0065.off,bathtub_0065_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0065.off,bathtub_0065_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0065.off,bathtub_0065_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0065.off,bathtub_0065_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0065.off,bathtub_0065_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0065.off,bathtub_0065_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0065.off,bathtub_0065_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0058.off,bathtub_0058_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0058.off,bathtub_0058_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0058.off,bathtub_0058_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0058.off,bathtub_0058_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0058.off,bathtub_0058_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0058.off,bathtub_0058_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0058.off,bathtub_0058_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0058.off,bathtub_0058_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0058.off,bathtub_0058_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0058.off,bathtub_0058_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0058.off,bathtub_0058_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0058.off,bathtub_0058_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0058.off,bathtub_0058_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0058.off,bathtub_0058_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0058.off,bathtub_0058_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0058.off,bathtub_0058_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0106.off,bathtub_0106_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0106.off,bathtub_0106_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0106.off,bathtub_0106_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0106.off,bathtub_0106_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0106.off,bathtub_0106_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0106.off,bathtub_0106_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0106.off,bathtub_0106_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0106.off,bathtub_0106_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0106.off,bathtub_0106_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0106.off,bathtub_0106_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0106.off,bathtub_0106_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0106.off,bathtub_0106_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0106.off,bathtub_0106_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0106.off,bathtub_0106_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0106.off,bathtub_0106_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0106.off,bathtub_0106_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0007.off,bathtub_0007_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0007.off,bathtub_0007_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0007.off,bathtub_0007_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0007.off,bathtub_0007_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0007.off,bathtub_0007_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0007.off,bathtub_0007_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0007.off,bathtub_0007_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0007.off,bathtub_0007_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0007.off,bathtub_0007_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0007.off,bathtub_0007_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0007.off,bathtub_0007_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0007.off,bathtub_0007_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0007.off,bathtub_0007_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0007.off,bathtub_0007_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0007.off,bathtub_0007_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0007.off,bathtub_0007_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0090.off,bathtub_0090_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0090.off,bathtub_0090_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0090.off,bathtub_0090_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0090.off,bathtub_0090_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0090.off,bathtub_0090_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0090.off,bathtub_0090_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0090.off,bathtub_0090_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0090.off,bathtub_0090_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0090.off,bathtub_0090_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0090.off,bathtub_0090_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0090.off,bathtub_0090_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0090.off,bathtub_0090_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0090.off,bathtub_0090_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0090.off,bathtub_0090_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0090.off,bathtub_0090_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0090.off,bathtub_0090_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0060.off,bathtub_0060_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0060.off,bathtub_0060_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0060.off,bathtub_0060_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0060.off,bathtub_0060_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0060.off,bathtub_0060_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0060.off,bathtub_0060_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0060.off,bathtub_0060_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0060.off,bathtub_0060_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0060.off,bathtub_0060_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0060.off,bathtub_0060_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0060.off,bathtub_0060_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0060.off,bathtub_0060_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0060.off,bathtub_0060_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0060.off,bathtub_0060_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0060.off,bathtub_0060_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0060.off,bathtub_0060_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0001.off,bathtub_0001_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0001.off,bathtub_0001_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0001.off,bathtub_0001_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0001.off,bathtub_0001_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0001.off,bathtub_0001_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0001.off,bathtub_0001_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0001.off,bathtub_0001_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0001.off,bathtub_0001_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0001.off,bathtub_0001_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0001.off,bathtub_0001_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0001.off,bathtub_0001_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0001.off,bathtub_0001_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0001.off,bathtub_0001_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0001.off,bathtub_0001_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0001.off,bathtub_0001_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0001.off,bathtub_0001_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0095.off,bathtub_0095_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0095.off,bathtub_0095_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0095.off,bathtub_0095_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0095.off,bathtub_0095_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0095.off,bathtub_0095_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0095.off,bathtub_0095_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0095.off,bathtub_0095_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0095.off,bathtub_0095_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0095.off,bathtub_0095_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0095.off,bathtub_0095_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0095.off,bathtub_0095_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0095.off,bathtub_0095_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0095.off,bathtub_0095_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0095.off,bathtub_0095_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0095.off,bathtub_0095_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0095.off,bathtub_0095_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0029.off,bathtub_0029_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0029.off,bathtub_0029_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0029.off,bathtub_0029_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0029.off,bathtub_0029_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0029.off,bathtub_0029_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0029.off,bathtub_0029_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0029.off,bathtub_0029_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0029.off,bathtub_0029_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0029.off,bathtub_0029_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0029.off,bathtub_0029_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0029.off,bathtub_0029_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0029.off,bathtub_0029_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0029.off,bathtub_0029_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0029.off,bathtub_0029_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0029.off,bathtub_0029_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0029.off,bathtub_0029_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0075.off,bathtub_0075_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0075.off,bathtub_0075_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0075.off,bathtub_0075_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0075.off,bathtub_0075_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0075.off,bathtub_0075_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0075.off,bathtub_0075_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0075.off,bathtub_0075_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0075.off,bathtub_0075_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0075.off,bathtub_0075_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0075.off,bathtub_0075_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0075.off,bathtub_0075_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0075.off,bathtub_0075_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0075.off,bathtub_0075_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0075.off,bathtub_0075_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0075.off,bathtub_0075_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0075.off,bathtub_0075_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0071.off,bathtub_0071_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0071.off,bathtub_0071_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0071.off,bathtub_0071_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0071.off,bathtub_0071_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0071.off,bathtub_0071_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0071.off,bathtub_0071_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0071.off,bathtub_0071_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0071.off,bathtub_0071_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0071.off,bathtub_0071_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0071.off,bathtub_0071_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0071.off,bathtub_0071_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0071.off,bathtub_0071_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0071.off,bathtub_0071_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0071.off,bathtub_0071_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0071.off,bathtub_0071_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0071.off,bathtub_0071_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0067.off,bathtub_0067_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0067.off,bathtub_0067_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0067.off,bathtub_0067_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0067.off,bathtub_0067_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0067.off,bathtub_0067_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0067.off,bathtub_0067_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0067.off,bathtub_0067_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0067.off,bathtub_0067_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0067.off,bathtub_0067_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0067.off,bathtub_0067_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0067.off,bathtub_0067_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0067.off,bathtub_0067_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0067.off,bathtub_0067_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0067.off,bathtub_0067_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0067.off,bathtub_0067_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0067.off,bathtub_0067_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0045.off,bathtub_0045_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0045.off,bathtub_0045_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0045.off,bathtub_0045_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0045.off,bathtub_0045_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0045.off,bathtub_0045_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0045.off,bathtub_0045_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0045.off,bathtub_0045_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0045.off,bathtub_0045_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0045.off,bathtub_0045_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0045.off,bathtub_0045_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0045.off,bathtub_0045_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0045.off,bathtub_0045_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0045.off,bathtub_0045_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0045.off,bathtub_0045_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0045.off,bathtub_0045_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0045.off,bathtub_0045_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0097.off,bathtub_0097_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0097.off,bathtub_0097_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0097.off,bathtub_0097_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0097.off,bathtub_0097_32_x0_z3.binvox,32,0,3
