category,dataset,model,binvox,dimension,x_rotations,z_rotations,max,min,mean,loss
toilet,train,toilet_0335.off,toilet_0335_32_x0_z0.binvox,32,0,0,0.99999785,0.0,0.22871618,0.0040643346
toilet,train,toilet_0328.off,toilet_0328_32_x0_z0.binvox,32,0,0,1.0,0.0,0.26871276,0.0044464786
toilet,train,toilet_0078.off,toilet_0078_32_x0_z0.binvox,32,0,0,1.0,0.0,0.20719476,0.0057693077
toilet,train,toilet_0331.off,toilet_0331_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.27966186,0.008594271
toilet,train,toilet_0144.off,toilet_0144_32_x0_z0.binvox,32,0,0,0.99999666,0.0,0.16742617,0.0031284532
toilet,train,toilet_0025.off,toilet_0025_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.24631962,0.006220076
toilet,train,toilet_0214.off,toilet_0214_32_x0_z0.binvox,32,0,0,1.0,0.0,0.24862961,0.0054589054
toilet,train,toilet_0198.off,toilet_0198_32_x0_z0.binvox,32,0,0,0.99998605,0.0,0.12805985,0.0052648536
toilet,train,toilet_0181.off,toilet_0181_32_x0_z0.binvox,32,0,0,0.99999774,1.5432448e-38,0.33183342,0.003178106
toilet,train,toilet_0268.off,toilet_0268_32_x0_z0.binvox,32,0,0,0.9999957,0.0,0.22857732,0.012310581
toilet,train,toilet_0027.off,toilet_0027_32_x0_z0.binvox,32,0,0,0.9999902,0.0,0.1253359,0.0036516557
toilet,train,toilet_0008.off,toilet_0008_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.23506577,0.0047639953
toilet,train,toilet_0172.off,toilet_0172_32_x0_z0.binvox,32,0,0,1.0,0.0,0.213885,0.0055751754
toilet,train,toilet_0019.off,toilet_0019_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.15245914,0.003862059
toilet,train,toilet_0038.off,toilet_0038_32_x0_z0.binvox,32,0,0,0.99998736,0.0,0.13542913,0.0051786434
toilet,train,toilet_0048.off,toilet_0048_32_x0_z0.binvox,32,0,0,1.0,0.0,0.1996785,0.005359212
toilet,train,toilet_0217.off,toilet_0217_32_x0_z0.binvox,32,0,0,1.0,0.0,0.20172024,0.0022917711
toilet,train,toilet_0072.off,toilet_0072_32_x0_z0.binvox,32,0,0,1.0,0.0,0.13646281,0.00227306
toilet,train,toilet_0231.off,toilet_0231_32_x0_z0.binvox,32,0,0,1.0,0.0,0.19540499,0.0058757383
toilet,train,toilet_0149.off,toilet_0149_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.29032746,0.0058823545
toilet,train,toilet_0171.off,toilet_0171_32_x0_z0.binvox,32,0,0,0.9999337,0.0,0.09605466,0.00417848
toilet,train,toilet_0106.off,toilet_0106_32_x0_z0.binvox,32,0,0,0.9999993,0.0,0.27683282,0.004327748
toilet,train,toilet_0084.off,toilet_0084_32_x0_z0.binvox,32,0,0,1.0,0.0,0.1503616,0.00323885
toilet,train,toilet_0302.off,toilet_0302_32_x0_z0.binvox,32,0,0,0.999997,0.0,0.22323346,0.0040430557
toilet,train,toilet_0233.off,toilet_0233_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.13401473,0.005883658
toilet,train,toilet_0189.off,toilet_0189_32_x0_z0.binvox,32,0,0,0.99960715,0.0,0.071695544,0.0033015814
toilet,train,toilet_0020.off,toilet_0020_32_x0_z0.binvox,32,0,0,0.9999987,0.0,0.16941138,0.0058914656
toilet,train,toilet_0002.off,toilet_0002_32_x0_z0.binvox,32,0,0,0.99999106,0.0,0.19309652,0.006218128
toilet,train,toilet_0316.off,toilet_0316_32_x0_z0.binvox,32,0,0,0.99984777,0.0,0.1018311,0.004035345
toilet,train,toilet_0127.off,toilet_0127_32_x0_z0.binvox,32,0,0,1.0,0.0,0.14304215,0.0056768204
toilet,train,toilet_0170.off,toilet_0170_32_x0_z0.binvox,32,0,0,0.9999957,0.0,0.09264859,0.0035579735
toilet,train,toilet_0303.off,toilet_0303_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.38821918,0.007546541
toilet,train,toilet_0057.off,toilet_0057_32_x0_z0.binvox,32,0,0,1.0,0.0,0.18228637,0.005718476
toilet,train,toilet_0336.off,toilet_0336_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.23173252,0.005081629
toilet,train,toilet_0175.off,toilet_0175_32_x0_z0.binvox,32,0,0,1.0,0.0,0.18182111,0.0036625676
toilet,train,toilet_0122.off,toilet_0122_32_x0_z0.binvox,32,0,0,0.99999213,0.0,0.13618517,0.005387893
toilet,train,toilet_0260.off,toilet_0260_32_x0_z0.binvox,32,0,0,0.9999888,0.0,0.14277062,0.005200549
toilet,train,toilet_0192.off,toilet_0192_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.29100034,0.010357153
toilet,train,toilet_0180.off,toilet_0180_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.29102296,0.0067335917
toilet,train,toilet_0230.off,toilet_0230_32_x0_z0.binvox,32,0,0,0.99948066,0.0,0.099166416,0.0041203275
toilet,train,toilet_0009.off,toilet_0009_32_x0_z0.binvox,32,0,0,0.9999963,0.0,0.11963165,0.002601348
toilet,train,toilet_0158.off,toilet_0158_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.18290335,0.0043746703
toilet,train,toilet_0047.off,toilet_0047_32_x0_z0.binvox,32,0,0,1.0,0.0,0.22102821,0.0037630685
toilet,train,toilet_0051.off,toilet_0051_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.1889891,0.0024389704
toilet,train,toilet_0118.off,toilet_0118_32_x0_z0.binvox,32,0,0,1.0,0.0,0.21360497,0.005473339
toilet,train,toilet_0070.off,toilet_0070_32_x0_z0.binvox,32,0,0,0.9992963,0.0,0.111563966,0.004651023
toilet,train,toilet_0294.off,toilet_0294_32_x0_z0.binvox,32,0,0,0.9998958,0.0,0.13631247,0.00583424
toilet,train,toilet_0120.off,toilet_0120_32_x0_z0.binvox,32,0,0,1.0,0.0,0.23302948,0.0057946625
toilet,train,toilet_0281.off,toilet_0281_32_x0_z0.binvox,32,0,0,1.0,0.0,0.19842383,0.0047414405
toilet,train,toilet_0261.off,toilet_0261_32_x0_z0.binvox,32,0,0,1.0,0.0,0.2069477,0.0054585347
toilet,train,toilet_0162.off,toilet_0162_32_x0_z0.binvox,32,0,0,0.99995697,0.0,0.16248383,0.005442061
toilet,train,toilet_0190.off,toilet_0190_32_x0_z0.binvox,32,0,0,1.0,0.0,0.1902942,0.0052920626
toilet,train,toilet_0063.off,toilet_0063_32_x0_z0.binvox,32,0,0,0.99999523,0.0,0.17314552,0.0032832345
toilet,train,toilet_0173.off,toilet_0173_32_x0_z0.binvox,32,0,0,0.99984574,0.0,0.12032196,0.0049661603
toilet,train,toilet_0197.off,toilet_0197_32_x0_z0.binvox,32,0,0,0.999995,0.0,0.13547987,0.0025515903
toilet,train,toilet_0274.off,toilet_0274_32_x0_z0.binvox,32,0,0,0.99999654,0.0,0.17377236,0.004894943
toilet,train,toilet_0071.off,toilet_0071_32_x0_z0.binvox,32,0,0,1.0,0.0,0.18922386,0.004146473
toilet,train,toilet_0095.off,toilet_0095_32_x0_z0.binvox,32,0,0,0.99999714,0.0,0.14598216,0.0054542413
toilet,train,toilet_0100.off,toilet_0100_32_x0_z0.binvox,32,0,0,1.0,0.0,0.14222308,0.004495598
toilet,train,toilet_0040.off,toilet_0040_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.15547632,0.004317516
toilet,train,toilet_0241.off,toilet_0241_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.22685453,0.0054249167
toilet,train,toilet_0151.off,toilet_0151_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.15561375,0.0033508854
toilet,train,toilet_0010.off,toilet_0010_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.30577493,0.0075363177
toilet,train,toilet_0058.off,toilet_0058_32_x0_z0.binvox,32,0,0,0.9999976,0.0,0.31543174,0.008867225
toilet,train,toilet_0249.off,toilet_0249_32_x0_z0.binvox,32,0,0,1.0,0.0,0.16328803,0.0033539888
toilet,train,toilet_0300.off,toilet_0300_32_x0_z0.binvox,32,0,0,0.99999523,0.0,0.2640286,0.004660547
toilet,train,toilet_0098.off,toilet_0098_32_x0_z0.binvox,32,0,0,1.0,0.0,0.16086805,0.0055972505
toilet,train,toilet_0208.off,toilet_0208_32_x0_z0.binvox,32,0,0,0.9999987,0.0,0.18933237,0.0059552435
toilet,train,toilet_0253.off,toilet_0253_32_x0_z0.binvox,32,0,0,0.99991095,0.0,0.12131435,0.0052422136
toilet,train,toilet_0005.off,toilet_0005_32_x0_z0.binvox,32,0,0,0.9992373,0.0,0.08308888,0.0043404084
toilet,train,toilet_0240.off,toilet_0240_32_x0_z0.binvox,32,0,0,0.9999932,0.0,0.14512964,0.0049166055
toilet,train,toilet_0282.off,toilet_0282_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.24078357,0.005895648
toilet,train,toilet_0288.off,toilet_0288_32_x0_z0.binvox,32,0,0,1.0,0.0,0.18715493,0.0056608818
toilet,train,toilet_0004.off,toilet_0004_32_x0_z0.binvox,32,0,0,1.0,0.0,0.1869698,0.0038336432
toilet,train,toilet_0199.off,toilet_0199_32_x0_z0.binvox,32,0,0,0.9999981,0.0,0.13693133,0.0031998022
toilet,train,toilet_0263.off,toilet_0263_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.17273486,0.0018981996
toilet,train,toilet_0052.off,toilet_0052_32_x0_z0.binvox,32,0,0,0.9999999,1.6286559e-37,0.51838434,0.0045596873
toilet,train,toilet_0046.off,toilet_0046_32_x0_z0.binvox,32,0,0,1.0,0.0,0.19619235,0.004920408
toilet,train,toilet_0087.off,toilet_0087_32_x0_z0.binvox,32,0,0,1.0,0.0,0.19960903,0.0070472104
toilet,train,toilet_0283.off,toilet_0283_32_x0_z0.binvox,32,0,0,0.9999981,0.0,0.31218615,0.0063067535
toilet,train,toilet_0191.off,toilet_0191_32_x0_z0.binvox,32,0,0,0.999997,0.0,0.13342516,0.0016768335
toilet,train,toilet_0140.off,toilet_0140_32_x0_z0.binvox,32,0,0,1.0,0.0,0.26262417,0.006586011
toilet,train,toilet_0014.off,toilet_0014_32_x0_z0.binvox,32,0,0,1.0,0.0,0.23175114,0.0017224099
toilet,train,toilet_0205.off,toilet_0205_32_x0_z0.binvox,32,0,0,0.99998033,0.0,0.11776846,0.002722427
toilet,train,toilet_0107.off,toilet_0107_32_x0_z0.binvox,32,0,0,0.99999595,0.0,0.11567418,0.0029079707
toilet,train,toilet_0269.off,toilet_0269_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.25056952,0.0050146505
toilet,train,toilet_0166.off,toilet_0166_32_x0_z0.binvox,32,0,0,0.99994516,0.0,0.13985461,0.004522742
toilet,train,toilet_0213.off,toilet_0213_32_x0_z0.binvox,32,0,0,0.99999905,3.8688935e-33,0.4162427,0.006007719
toilet,train,toilet_0259.off,toilet_0259_32_x0_z0.binvox,32,0,0,0.9999962,0.0,0.3429639,0.005398302
toilet,train,toilet_0257.off,toilet_0257_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.15375844,0.004212954
toilet,train,toilet_0280.off,toilet_0280_32_x0_z0.binvox,32,0,0,1.0,0.0,0.19630761,0.0019403293
toilet,train,toilet_0039.off,toilet_0039_32_x0_z0.binvox,32,0,0,1.0,0.0,0.17819797,0.005513114
toilet,train,toilet_0238.off,toilet_0238_32_x0_z0.binvox,32,0,0,1.0,0.0,0.21619146,0.00484164
toilet,train,toilet_0334.off,toilet_0334_32_x0_z0.binvox,32,0,0,1.0,0.0,0.20774204,0.0027767615
toilet,train,toilet_0207.off,toilet_0207_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.32582155,0.007837806
toilet,train,toilet_0275.off,toilet_0275_32_x0_z0.binvox,32,0,0,1.0,0.0,0.33016253,0.004765217
toilet,train,toilet_0179.off,toilet_0179_32_x0_z0.binvox,32,0,0,0.99999094,1.78678e-35,0.24010631,0.0061746584
toilet,train,toilet_0255.off,toilet_0255_32_x0_z0.binvox,32,0,0,1.0,0.0,0.5206836,0.0054197554
toilet,train,toilet_0307.off,toilet_0307_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.32767233,0.007165849
toilet,train,toilet_0323.off,toilet_0323_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.16155343,0.0044663884
toilet,train,toilet_0200.off,toilet_0200_32_x0_z0.binvox,32,0,0,0.9999337,0.0,0.19630432,0.0063767945
toilet,train,toilet_0337.off,toilet_0337_32_x0_z0.binvox,32,0,0,1.0,0.0,0.17007653,0.0058500767
toilet,train,toilet_0065.off,toilet_0065_32_x0_z0.binvox,32,0,0,0.99999857,0.0,0.23752138,0.007057557
toilet,train,toilet_0304.off,toilet_0304_32_x0_z0.binvox,32,0,0,1.0,0.0,0.21055582,0.0033623294
toilet,train,toilet_0206.off,toilet_0206_32_x0_z0.binvox,32,0,0,0.9999968,0.0,0.09945188,0.002945054
toilet,train,toilet_0293.off,toilet_0293_32_x0_z0.binvox,32,0,0,0.9995303,0.0,0.09674276,0.0042974427
toilet,train,toilet_0339.off,toilet_0339_32_x0_z0.binvox,32,0,0,0.9999856,0.0,0.16444242,0.005466559
toilet,train,toilet_0023.off,toilet_0023_32_x0_z0.binvox,32,0,0,0.999995,0.0,0.18564561,0.0061486205
toilet,train,toilet_0250.off,toilet_0250_32_x0_z0.binvox,32,0,0,0.99997723,0.0,0.16775943,0.005567197
toilet,train,toilet_0007.off,toilet_0007_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.21675365,0.0035912138
toilet,train,toilet_0226.off,toilet_0226_32_x0_z0.binvox,32,0,0,0.99999416,0.0,0.26518583,0.008379636
toilet,train,toilet_0161.off,toilet_0161_32_x0_z0.binvox,32,0,0,0.9999988,0.0,0.36597845,0.0028120838
toilet,train,toilet_0314.off,toilet_0314_32_x0_z0.binvox,32,0,0,1.0,0.0,0.19551907,0.0058178995
toilet,train,toilet_0243.off,toilet_0243_32_x0_z0.binvox,32,0,0,1.0,0.0,0.18151182,0.0052939514
toilet,train,toilet_0124.off,toilet_0124_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.122917295,0.0027781683
toilet,train,toilet_0224.off,toilet_0224_32_x0_z0.binvox,32,0,0,1.0,0.0,0.19193168,0.0053647636
toilet,train,toilet_0278.off,toilet_0278_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.28380874,0.007425449
toilet,train,toilet_0017.off,toilet_0017_32_x0_z0.binvox,32,0,0,0.9999579,0.0,0.16292545,0.007676646
toilet,train,toilet_0076.off,toilet_0076_32_x0_z0.binvox,32,0,0,1.0,0.0,0.18849294,0.00553176
toilet,train,toilet_0188.off,toilet_0188_32_x0_z0.binvox,32,0,0,0.99967456,0.0,0.15195593,0.006591297
toilet,train,toilet_0165.off,toilet_0165_32_x0_z0.binvox,32,0,0,1.0,0.0,0.18240792,0.0057902667
toilet,train,toilet_0013.off,toilet_0013_32_x0_z0.binvox,32,0,0,0.9999963,0.0,0.24973163,0.0046373587
toilet,train,toilet_0099.off,toilet_0099_32_x0_z0.binvox,32,0,0,0.9990368,0.0,0.076923184,0.0035053226
toilet,train,toilet_0129.off,toilet_0129_32_x0_z0.binvox,32,0,0,1.0,0.0,0.17542225,0.006131003
toilet,train,toilet_0237.off,toilet_0237_32_x0_z0.binvox,32,0,0,1.0,0.0,0.19257243,0.004744486
toilet,train,toilet_0311.off,toilet_0311_32_x0_z0.binvox,32,0,0,1.0,0.0,0.20959291,0.0045859865
toilet,train,toilet_0324.off,toilet_0324_32_x0_z0.binvox,32,0,0,0.9999951,0.0,0.14396769,0.004167104
toilet,train,toilet_0125.off,toilet_0125_32_x0_z0.binvox,32,0,0,1.0,0.0,0.18375124,0.0059954985
toilet,train,toilet_0245.off,toilet_0245_32_x0_z0.binvox,32,0,0,0.99988866,0.0,0.12388217,0.0055386354
toilet,train,toilet_0137.off,toilet_0137_32_x0_z0.binvox,32,0,0,1.0,0.0,0.19071893,0.005623063
toilet,train,toilet_0142.off,toilet_0142_32_x0_z0.binvox,32,0,0,0.9999871,0.0,0.16367218,0.005434117
toilet,train,toilet_0277.off,toilet_0277_32_x0_z0.binvox,32,0,0,1.0,0.0,0.19375801,0.0013539861
toilet,train,toilet_0042.off,toilet_0042_32_x0_z0.binvox,32,0,0,1.0,0.0,0.1651097,0.0063921614
toilet,train,toilet_0075.off,toilet_0075_32_x0_z0.binvox,32,0,0,0.9888482,0.0,0.024813527,0.0013668218
toilet,train,toilet_0059.off,toilet_0059_32_x0_z0.binvox,32,0,0,1.0,0.0,0.20677055,0.0060866205
toilet,train,toilet_0343.off,toilet_0343_32_x0_z0.binvox,32,0,0,1.0,0.0,0.2194751,0.0051124673
toilet,train,toilet_0318.off,toilet_0318_32_x0_z0.binvox,32,0,0,0.99999166,0.0,0.25443593,0.008110116
toilet,train,toilet_0211.off,toilet_0211_32_x0_z0.binvox,32,0,0,0.49240053,9.052059e-36,0.0003078493,8.137549e-06
toilet,train,toilet_0221.off,toilet_0221_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.2290885,0.005120985
toilet,train,toilet_0295.off,toilet_0295_32_x0_z0.binvox,32,0,0,0.99984837,0.0,0.13426174,0.005413063
toilet,train,toilet_0068.off,toilet_0068_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.1377118,0.0039486866
toilet,train,toilet_0264.off,toilet_0264_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.3548665,0.008556122
toilet,train,toilet_0128.off,toilet_0128_32_x0_z0.binvox,32,0,0,1.0,0.0,0.23144667,0.005413812
toilet,train,toilet_0187.off,toilet_0187_32_x0_z0.binvox,32,0,0,0.9999988,0.0,0.25365207,0.003995372
toilet,train,toilet_0034.off,toilet_0034_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.362656,0.007960619
toilet,train,toilet_0143.off,toilet_0143_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.34056392,0.0048205447
toilet,train,toilet_0218.off,toilet_0218_32_x0_z0.binvox,32,0,0,1.0,0.0,0.22158556,0.0027263495
toilet,train,toilet_0332.off,toilet_0332_32_x0_z0.binvox,32,0,0,0.99999774,0.0,0.15327515,0.005818788
toilet,train,toilet_0164.off,toilet_0164_32_x0_z0.binvox,32,0,0,0.99999857,0.0,0.3745611,0.005003479
toilet,train,toilet_0096.off,toilet_0096_32_x0_z0.binvox,32,0,0,0.99999285,0.0,0.08442754,0.0037129007
toilet,train,toilet_0049.off,toilet_0049_32_x0_z0.binvox,32,0,0,0.999954,0.0,0.058652446,0.003915482
toilet,train,toilet_0225.off,toilet_0225_32_x0_z0.binvox,32,0,0,1.0,0.0,0.1995334,0.005245447
toilet,train,toilet_0024.off,toilet_0024_32_x0_z0.binvox,32,0,0,0.9999931,0.0,0.15039188,0.0063078497
toilet,train,toilet_0109.off,toilet_0109_32_x0_z0.binvox,32,0,0,0.999671,0.0,0.09285628,0.004082972
toilet,train,toilet_0006.off,toilet_0006_32_x0_z0.binvox,32,0,0,0.99999356,0.0,0.27377927,0.007991133
toilet,train,toilet_0036.off,toilet_0036_32_x0_z0.binvox,32,0,0,0.999998,0.0,0.13143365,0.0028462375
toilet,train,toilet_0258.off,toilet_0258_32_x0_z0.binvox,32,0,0,0.99964523,0.0,0.05543294,0.0026916452
toilet,train,toilet_0301.off,toilet_0301_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.26778632,0.007319956
toilet,train,toilet_0236.off,toilet_0236_32_x0_z0.binvox,32,0,0,0.99999785,0.0,0.13146767,0.002718205
toilet,train,toilet_0210.off,toilet_0210_32_x0_z0.binvox,32,0,0,1.0,0.0,0.24353194,0.00689462
toilet,train,toilet_0239.off,toilet_0239_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.21233957,0.004808868
toilet,train,toilet_0139.off,toilet_0139_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.17762479,0.008856534
toilet,train,toilet_0246.off,toilet_0246_32_x0_z0.binvox,32,0,0,1.0,0.0,0.20240769,0.005720317
toilet,train,toilet_0291.off,toilet_0291_32_x0_z0.binvox,32,0,0,0.9999938,0.0,0.35657406,0.0074326615
toilet,train,toilet_0111.off,toilet_0111_32_x0_z0.binvox,32,0,0,0.99999166,0.0,0.2764679,0.0058087017
toilet,train,toilet_0105.off,toilet_0105_32_x0_z0.binvox,32,0,0,1.0,0.0,0.21025756,0.005567041
toilet,train,toilet_0126.off,toilet_0126_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.23818757,0.0077763437
toilet,train,toilet_0153.off,toilet_0153_32_x0_z0.binvox,32,0,0,1.0,0.0,0.2043012,0.0038931586
toilet,train,toilet_0194.off,toilet_0194_32_x0_z0.binvox,32,0,0,0.99999785,0.0,0.23939496,0.004591982
toilet,train,toilet_0193.off,toilet_0193_32_x0_z0.binvox,32,0,0,0.9999981,0.0,0.3450733,0.0029160744
toilet,train,toilet_0044.off,toilet_0044_32_x0_z0.binvox,32,0,0,1.0,0.0,0.18113863,0.0053858953
toilet,train,toilet_0147.off,toilet_0147_32_x0_z0.binvox,32,0,0,1.0,0.0,0.22100769,0.003930333
toilet,train,toilet_0178.off,toilet_0178_32_x0_z0.binvox,32,0,0,0.99997354,0.0,0.17898856,0.005974627
toilet,train,toilet_0032.off,toilet_0032_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.21872184,0.0038205169
toilet,train,toilet_0244.off,toilet_0244_32_x0_z0.binvox,32,0,0,0.9995609,1.974858e-37,0.10409641,0.004253857
toilet,train,toilet_0033.off,toilet_0033_32_x0_z0.binvox,32,0,0,1.0,0.0,0.21132384,0.005129941
toilet,train,toilet_0340.off,toilet_0340_32_x0_z0.binvox,32,0,0,0.9989692,0.0,0.08230581,0.0038469892
toilet,train,toilet_0285.off,toilet_0285_32_x0_z0.binvox,32,0,0,1.0,0.0,0.2249153,0.005864435
toilet,train,toilet_0176.off,toilet_0176_32_x0_z0.binvox,32,0,0,1.0,0.0,0.1752914,0.0037665688
toilet,train,toilet_0056.off,toilet_0056_32_x0_z0.binvox,32,0,0,1.0,0.0,0.18105313,0.0054619843
toilet,train,toilet_0145.off,toilet_0145_32_x0_z0.binvox,32,0,0,0.99834824,0.0,0.06445471,0.003964105
toilet,train,toilet_0030.off,toilet_0030_32_x0_z0.binvox,32,0,0,1.0,0.0,0.20875156,0.006996103
toilet,train,toilet_0296.off,toilet_0296_32_x0_z0.binvox,32,0,0,0.9998455,0.0,0.09420007,0.0038226752
toilet,train,toilet_0160.off,toilet_0160_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.2114501,0.008361048
toilet,train,toilet_0184.off,toilet_0184_32_x0_z0.binvox,32,0,0,0.99994636,0.0,0.12739643,0.0031901821
toilet,train,toilet_0061.off,toilet_0061_32_x0_z0.binvox,32,0,0,1.0,0.0,0.22970386,0.0038711317
toilet,train,toilet_0229.off,toilet_0229_32_x0_z0.binvox,32,0,0,0.9999976,0.0,0.17566971,0.0022174127
toilet,train,toilet_0054.off,toilet_0054_32_x0_z0.binvox,32,0,0,1.0,0.0,0.23158404,0.0058541326
toilet,train,toilet_0321.off,toilet_0321_32_x0_z0.binvox,32,0,0,0.99998915,0.0,0.17997596,0.005347551
toilet,train,toilet_0254.off,toilet_0254_32_x0_z0.binvox,32,0,0,1.0,0.0,0.5301563,0.010020029
toilet,train,toilet_0041.off,toilet_0041_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.34587166,0.0054379962
toilet,train,toilet_0104.off,toilet_0104_32_x0_z0.binvox,32,0,0,0.9999975,0.0,0.16008925,0.0055836653
toilet,train,toilet_0220.off,toilet_0220_32_x0_z0.binvox,32,0,0,0.99999905,0.0,0.23968796,0.0056062527
toilet,train,toilet_0136.off,toilet_0136_32_x0_z0.binvox,32,0,0,1.0,0.0,0.28661534,0.005413517
toilet,train,toilet_0306.off,toilet_0306_32_x0_z0.binvox,32,0,0,1.0,0.0,0.2131741,0.0039749537
toilet,train,toilet_0329.off,toilet_0329_32_x0_z0.binvox,32,0,0,0.9994294,0.0,0.11071568,0.004446517
toilet,train,toilet_0003.off,toilet_0003_32_x0_z0.binvox,32,0,0,0.9999769,0.0,0.09152098,0.002625918
toilet,train,toilet_0066.off,toilet_0066_32_x0_z0.binvox,32,0,0,0.99999416,0.0,0.39830306,0.0059500136
toilet,train,toilet_0089.off,toilet_0089_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.144991,0.0033310303
toilet,train,toilet_0035.off,toilet_0035_32_x0_z0.binvox,32,0,0,0.9999988,0.0,0.19791427,0.004018302
toilet,train,toilet_0055.off,toilet_0055_32_x0_z0.binvox,32,0,0,0.99999905,0.0,0.23769169,0.007703408
toilet,train,toilet_0067.off,toilet_0067_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.12636764,0.004208283
toilet,train,toilet_0327.off,toilet_0327_32_x0_z0.binvox,32,0,0,0.9999312,0.0,0.0682962,0.003948082
toilet,train,toilet_0265.off,toilet_0265_32_x0_z0.binvox,32,0,0,0.99999654,0.0,0.24628639,0.0043895147
toilet,train,toilet_0195.off,toilet_0195_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.18906394,0.0038484628
toilet,train,toilet_0060.off,toilet_0060_32_x0_z0.binvox,32,0,0,1.0,0.0,0.18193741,0.006847827
toilet,train,toilet_0146.off,toilet_0146_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.21434397,0.0039254054
toilet,train,toilet_0082.off,toilet_0082_32_x0_z0.binvox,32,0,0,0.9978671,0.0,0.035299078,0.0023814403
toilet,train,toilet_0212.off,toilet_0212_32_x0_z0.binvox,32,0,0,0.99999654,0.0,0.27458942,0.0054579354
toilet,train,toilet_0029.off,toilet_0029_32_x0_z0.binvox,32,0,0,1.0,0.0,0.26522177,0.005129595
toilet,train,toilet_0215.off,toilet_0215_32_x0_z0.binvox,32,0,0,1.0,0.0,0.20111148,0.005595414
toilet,train,toilet_0112.off,toilet_0112_32_x0_z0.binvox,32,0,0,0.9999341,0.0,0.09261173,0.003651814
toilet,train,toilet_0313.off,toilet_0313_32_x0_z0.binvox,32,0,0,0.99999845,0.0,0.18536322,0.0042419466
toilet,train,toilet_0228.off,toilet_0228_32_x0_z0.binvox,32,0,0,1.0,0.0,0.21518332,0.004146301
toilet,train,toilet_0090.off,toilet_0090_32_x0_z0.binvox,32,0,0,0.99999905,0.0,0.059686653,0.001055936
toilet,train,toilet_0182.off,toilet_0182_32_x0_z0.binvox,32,0,0,1.0,0.0,0.18621051,0.0037974846
toilet,train,toilet_0130.off,toilet_0130_32_x0_z0.binvox,32,0,0,0.999995,0.0,0.16002096,0.0033754748
toilet,train,toilet_0168.off,toilet_0168_32_x0_z0.binvox,32,0,0,0.999997,0.0,0.15117462,0.0036107479
toilet,train,toilet_0262.off,toilet_0262_32_x0_z0.binvox,32,0,0,0.9999517,0.0,0.15904714,0.005190976
dresser,test,dresser_0233.off,dresser_0233_32_x0_z0.binvox,32,0,0,0.99999785,0.0,0.2609442,0.006654248
dresser,test,dresser_0262.off,dresser_0262_32_x0_z0.binvox,32,0,0,0.9999987,0.0,0.26802272,0.0003153484
dresser,test,dresser_0253.off,dresser_0253_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.50729877,0.00087946653
dresser,test,dresser_0222.off,dresser_0222_32_x0_z0.binvox,32,0,0,0.99999845,0.0,0.2022921,0.0006634969
